iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,telefono,najunombre,numerosedeprincipal
11,Bogotá D.C,11001,BOGOTÁ,1100124603,SERVICIOS ODONTOLOGICOS Y RADIOLOGICOS ESPECIALIZADOS SAS,900546587,,CL 57 No. 6 50 AP 202 CONS 2,4672348 - 4672347,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100106948,UNILASER MEDICA S.A.,830114035,NO,KR 13 # 93 67 OF 104 - 105 - 106 - 107,5302682,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119947,STEM MEDICINA REGENERATIVA S.A.,830122359,NO,CALLE 113 # 7-45 TORRE B OF 702/703 EDIFICIO TELEPORT,6292991,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118369,EVOLUTION DENTAL & ORTHODONTIC CENTER S.A.S,900196768,,CL 119 # 11 D 18 PS 2 CONSULTORIO 201 202 203,2153091,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100106780,CENTRO QUIRURGICO DE LA SABANA S.A - CIRUSABANA S.A,800162636,NO,AK 7 # 119-14 CS 107 213 A 217 425,2147420,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127543,Be Corp SAS,900658759,,AK 19 NO. 125 - 34,2145634 - 3124817982,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119668,CFZ MEDICINA ESTETICA LTDA,900200848,NO,CALLE 91 No 19 C - 62 CONSULTORIOS 405 - 406 y 407,8106243,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100104321,LABORATORIO PATOLOGICO DR. J. HERNAN ZARATE GALEANO LTDA,800195827,NO,KR. 19 C Nº 90-14 CS. 501,6103925,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107919,UNIDAD MEDICA INTEGRAL MARIA AUXILIADORA LIMITADA,800237286,NO,CL 57 A SUR # 79 A 16,7774794,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107570,CENTRO OFTALMOLOGICO COLOMBIANO LTAD,800061267,NO,KR. 19A Nº 85-11 OFICINA 401 402 406 407 408 409 PISO 5 Y 6,2360000,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100101693,UNIDAD DE NEUROLOGIA LTDA,800236932,NO,KR 16 # 84 A 09 CS 523,6217517,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118163,ORTHODENTALES LTDA.,900083028,NO,CL 46 SUR # 24 - 52 PI 2,7677441,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122898,Professional Fitness SAS,900471910,,CRA 50 No. 96 - 97,5712535047,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110582,ESTUDIOS ANATOMOPATOLOGICOS LTDA,830096658,NO,KR 16 # 53 26 P 4,3463573,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109424,FUNDACION MEDICA MIRA TU SALUD,830104032,,CL 24 A SUR # 68 H 66,4173145,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100111158,ASISTIR SALUD SAS,800216958,NO,Calle 64G N° 90A-40,2231145,Privada,3
11,Bogotá D.C,11001,BOGOTÁ,1100128342,CMG CIRUGIA GASTRO S A S,900639938,,KR 18 84 11 CONS 605-1,2579955,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122395,LVB MEDICINA ESTETICA IPS SAS,900395138,,Avenida 15 No. 100-69 Oficina 509,6216325,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105262,INMUNOLOGIA Y DIAGNOSTICO ESPECIALIZADO IDE SAS,830040120,NO,CRA 9 # 48 40 CONS 402,5700029 - 3102106024,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127385,AM SALUD SAS,900776519,,Carrera 24 No 34-38,3187072417,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100126859,CEMAE SAS,900689027,,calle 116 n 9-72 consultorio 401 y 419,3012298675,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100100661,LITOMEDICA S.A,800048880,NO,CRA 13 # 49 40 CONS 620,2851754,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125003,Unidad de Cuidados Paliativos Presentes S.A.S,900566930,,CALLE 127B No. 46-18,4718271 / 3133334830 / 3173804919,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107502,FUNDACION PARA EL DESARROLLO INTEGRAL DE LA POBLACION AUTISTA FUTURA,830117518,NO,CL 51 # 70 30 INT 1,4045698,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100111775,CENTRO DE CIRUGIA AMBULATORIA IPS LTDA,830005127,NO,CL 89 A # 20 57,6162086,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122116,VITALDENTPLUS IPS SAS,900395182,,CR 73 A No. 6-95,4243151,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127516,GRUPO GYM MACHINE SAS,900704244,,AV CLL 116 No 71 09,5331443,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100106825,INSTITUTO COLOMBIANO DE NEUROCIENCIAS LIMITADA,800158253,NO,CARRERA 64 N 98-26,2530004/3156468040,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127311,INVERSIONES AKIKINA SAS,900657252,,Calle 161 No. 21-80,4674576,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125754,UNIDAD DE SALUD OCUPACIONAL S.A.S,805002036,,Cll 82 # 19 A 17 Piso 1,3003322,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119246,"MEDICINA Y SALUD DE COLOMBIA S.A. ""M&S""",830140725,NO,AV. CLL 24 No. 95 A 80 OFICINA 302 -1,5713781249,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100114836,CERTIFICAR SALUD S.A.,830109370,NO,Avenida 19 114-87 consultorio 200,5235305,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107138,ENFETER SA,800028332,NO,AC 116 No 9-72 Consultorio 601 y 501,7420030 4894220,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100123206,Servicios de Patologia Oscar Messa Botero sas,900348648,,Calle 64 No 7 - 42 Consultorio 103,2358716,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109365,UNIDAD RADIOLOGICA DEL CHICO LTDA,860064132,NO,CRA 11 # 97 23 OF 301,2571558,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107308,ORTODONCISTAS ASOCIADOS S.A.,830026163,NO,KR 11 # 66 53 LOCAL 1,2552248,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100126536,CONFORT DENTAL SAS,900674891,,CRA 58 No 128b - 43,2525500,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124982,AYUDA CLINICA ASOCIADOS S.A.S. SIGLA ACA SAS,900434413,,CARRERA 24 NO. 63C 28 OFICINA 402,5419702 -5419703,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109456,HOSPITAL UNIVERSITARIO SAN IGNACIO,860015536,NO,CRA 7 # 40 62,5946161,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118144,ARTE ORAL SERVICIOS ODONTOLOGICOS ESPECIALIZADOS S.A.S,900190131,NO,Cra 47A Nº 118 - 27,6207940,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124687,CLINICA JUAN ANGEL DE AMOR DR NESTOR MEJIA ZAMORA S A S SIGLA: CLINICA JUAN ANGEL DE AMOR S A S,900522226,,CALLE 104 No. 13 A-21,4858255,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120165,GRUPO EMPRESARIAL EN CASA SAS,900211799,NO,Calle 60 A # 5-54 ofic 102,2554438-2487695,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100129992,SISTHMO SOLUCIONES SAS,900953250,,Avenida Americas No 70b - 37,2612451,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125312,ESPECIALIDADES ODONTOLOGICAS MAXPLUSS SAS,900608557,,AC 72 No 99B-03,4910836 / 2279573,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119216,Centro Odontologico y Pediatrico Sante S.A.S.,900220078,NO,calle 128 N 172- 80 loc 1.,6 240909,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105271,UNIDAD DE ESPECIALISTAS OFTALMOLOGICOS S.A.,830007382,NO,CRA 16 82 95 CS 801 - 802,6216615/2572891,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119629,INSTITUTO DEL CORAZON DE BUCARAMANGA S.A.,804014839,NO,AV CARACAS # 34 47,3734723,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118397,CLINICA ORAL DENT LTDA,900169768,NO,KR 104A # 71D-51,5484026,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100133145,RADIANTE: CENTRO INTEGRAL DE DERMATOLOGÍA Y ESTÉTICA S.A.S. SIGLA: SOY RADIANTE,901122702,,KR 21 # 53 75,4391900,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100101990,CORPORACION SINDROME DE DOWN,800037619,NO,CARRERA 49 # 99 - 10,3125226979,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100106065,ESE INSTITUTO NACIONAL DE CANCEROLOGIA,899999092,SI,Cl 1 No 9-85,0914320160 Ext. 2000 - 2001,Pública,1
11,Bogotá D.C,11001,BOGOTÁ,1100115904,CENTRO DE SALUD CIRUGIA ESTETICA AMBULATORIA CLINICA DE CHARRY LTDA,900006808,NO,KR 48 # 122 - 28,2138331,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120755,ARCHILA Y RICAURTE LTDA,900327548,,AK 7 N 119-14 CS 302 P3,2152945,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100126922,Centro Integral de Promoción y Educación en Salud CIPRES IPS SAS,900715084,,CR 46 No. 152 - 46 CENTRO COMERCIAL MAZUREN OFICINA 225,9279174,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110488,CLINICA VASCULAR DE BOGOTA SAS,800201018,NO,CL 35 # 24 32 PISO #1,2329998,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100130778,FUNDASALUD GROUP S.A.S.,900955826,,Kra 7 B Bis # 132-38 Consultorio 705,2 233381 2 233266,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117087,ORALMEDIC CLINICAS ODONTOMEDICAS SAS,900130447,NO,CALLE 22 SUR No. 26-30 PISO 2,2726484,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118402,ODONTOCLINICS QUIROGA S A S,900200805,NO,KR 24 SUR No. 31 C- 83 PISO 2,2021987/3005163829,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120436,AVAMED DIAGNOSTICO MEDICO S.A.S / SIGLA: AVAMED S.A.S,900278247,,AVENIDA CARRERA 72 No. 50 -37,3076929 3076920,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117910,R Y S VACUNACIONES SAS,900171514,,CL 50 # 8 24 CS 204,3003072965/3015492322,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124329,HEALTH DELIVER SOLUTIONS SAS,900524307,,KR 70 D # 72 A 15,3142069001,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124974,JD SUMINISTROS MÉDICOS -IPS (INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD) S.A.S.,900281740,,KRA 21 No. 39 A -22 Of. 101,7495245,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108953,SORAMA LTDA,830035572,NO,KR 40 B No. 10-49 SUR,2021808,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120536,CLI-D-DENTAL S.A.S.,900264975,,KR 75 # 24 D 54,4105376,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128484,CHRISTIAN SALAZAR ODONTOLOGIA ESTETICA SAS,900749415,,Calle 94 A # 13-08 Cs 205,6216643,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120251,CORPOLINEA EU,900295612,NO,CL 24 # 81-93,2636075,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100112289,FAMICARE CLINICA DIA S.A.S.,830122608,NO,CALLE 86A No. 23-19,7461630,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119759,LABORATORIO CLINICO ESPECIALIZADO EXAMENES Y DIAGNOSTICOS S.A.,900263700,NO,CR. 16 No. 82 - 95 CONS 303A - Barrio:COUNTRY,6105163,Privada,7
11,Bogotá D.C,11001,BOGOTÁ,1100119086,Viva 1A IPS SA,900219120,NO,CL 147 # 101 - 56 Local 256,6843508,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120506,CENTRO OFTALMOLOGICO MICROCIRUGIA DEL OJO SAS,900294949,,CL 93 B #16 66,6221086,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122047,B & B SALUD ORAL PARA TI SAS,900412418,,CL 70 C #106 A - 07 PI1,7037301 - 3125666589,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108883,FUNDACION CENTRO TERAPEUTICO INFANTIL CETI,860354443,NO,CALLE 67 # 28 a 35,2505351,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128995,IPS CAMEDICA MP SAS,900887213,,AK 50 # 91 - 70,7047515,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118106,CLINICA ODONTOLOGICA MAJIDENT SOCIEDAD POR ACCIONES SIMPLIFICADAS SAS SIGLA MAJIDENT SAS,900183860,NO,KR 78 B # 38 C - 95 SUR PS 2,4508562/3112378507,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128855,PINZON H DERMATOLOGIA SAS,900803400,,CALLE 134 # 7 B 83 LOCAL 21 Y CS 907,3099416-6331713,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100123863,FRANCIA ELENA HERMIDA IPS S A S,900237169,,AC 127 # 20 78 CS 1-203,6156429,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109642,CARDIONET LTDA,830076652,NO,CALLE 97 No 23-37 consultorio 604,6010606,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100129577,MEDICOS DEL HOGAR MDH SAS,900789856,,TRANSVERSAL 60 N°115-58 OFC 409 TORRE A,6132985-3108164196,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107994,USIS PERCODEN SAS,830111631,,CRA 8 No 49 -25 PISO 8,5705021,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110232,ASOCIACION SAN BARTOLOME APOSTOL CENTRO MEDICO,860517494,NO,KR 59 A # 129 B 01,2538825 - 3152059917 - 3114988063,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100131328,STARK GYM SAS,900965267,,CR 3 ESTE N° 110 - 34,3103214962,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120766,SEODES SOLUCIONES ESPECIALIZADAS EN ODONTOLOGIA ESTETICA SAS SIGLA SEODES SAS,900322591,,CALLE 90 # 16 43 CS 12,7051700,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125840,RADIOLOGIA ORAL ELIPSE SAS,900653290,,CALLE 140 C #94 D 38 MN 2 CONS 203,3099298,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120257,FUNDACIÓN PROSERVANDA SG-SST S.A.S,830129499,NO,DIAGONAL 45D N. 20 - 22 PISO 2,5103431,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116572,DERMOSALUD S.A.,900090377,NO,AC 127 # 19 A 28 CS 202 -203,6145634,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120480,LEONARDO PINZON SOCIEDAD POR ACCIONES SIMPLIFICADA LEONARDO PINZON SAS LEONARDO PINZON BARRETO MEDICOS ASOCIADOS,900266208,,CL 139 # 19 - 16,7022466 - 7038922,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127639,ASESORIAS INTEGRALES HSEQ SAS,900590676,,CALLE 52 A No 74 A 32,4929210,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108349,MEDICINA DIAGNOSTICA S.A.,830042511,NO,CRA 59 No 26-21 DEPARTAMENTO DE ESCANOGRAFIA Y RESONANCIA - SOTANO,2202042,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109111,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,860035992,NO,CL 163 A No 13 B 60,6672727 Ext. 53304,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100112581,CLINICA ANTIGUO COUNTRY SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA CLINICA ANTIGUO COUNTRY S.A.S.,830134153,NO,CRA 19 A 82-85 CONSULTORIO 601,6918483,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125935,TERAMED SAS,900641654,,TV 27 57 80,4660792,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100121192,RED NACIONAL ESTETICO ORAL LIMITADA,900268330,,KR 78M No 56A 17 SUR,7774657 3006601399,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100126841,BALMEC SAS,900665589,,CL 50 # 13 -62 CS 607,7002219 - 3153932419,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119549,INMUGEN CORPORATION LTDA,900056449,NO,CR 45 A # 103 B- 52,7049861/ 7049872,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100131594,E&M SALUD OCUPACIONAL SAS,900994611,,CARRERA 45 A No 94 47 PISO 1,6942006,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107034,SERVITERAPIAS LTDA. - SERVICIOS TERAPEUTICOS DOMICILIARIOS,830099405,NO,CRA 16D # 154 45 casa 102,6481774,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100121320,Te Aliviamos SAS,900368807,,CARRERA 49 No.94 - 23,5264751,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100121114,NACANISAJE SAS,900321742,,CARRERA 80 # 55 A -20 SUR LOCAL 8,7197856,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108649,UNIDAD MEDICA FAMILIAR DEL SUR IPS S.A.,830088527,NO,cra 4 ESTE # 42 25 SUR consultorio 1,3678236,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124826,ENTIDAD PROMOTORA DE SALUD SANITAS S A Y PODRA ANUNCIARSE SIMPLEMENTE BAJO LA SIGLA E P S SANITAS S A,800251440,,AC 100 No. 11B-95,6466060,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110310,SOCIEDAD ENTORNO Y COMPAÑIA LTDA,830034865,NO,TV 59 # 106 12,2268155,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122027,critical care s.a.s,900390681,,carrera 65b numero 74a 24,2313699,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120249,SOLUCIONES MEDICAS EMPRESARIALES LIMITADA SOMEDE LTDA,900146367,NO,calle 41 Nº 21 -29,2875705,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119488,MMS FISIOTERAPEUTAS SAS,900060130,NO,AK 7 # 119-14 CS 428-429,571-2153512,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124086,CORPOPAT SAS,900519781,,CARRERA 16A NO. 86 A 02 OF. 403,7028998,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117952,RIE ODONTOLOGIA INTEGRAL SAS,900143877,NO,CR 55 # 174B 03,7597442,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124571,San@ Centros de Terapia S.A.S,900543896,,AC 80 #89A 40 PISO 3 LC 304,7020142,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100100592,UNIDAD RADIOLOGICA DENTO CRANEO MAXILO FACIAL S.A.,860401032,NO,CL 125 No. 20 - 70 OF 204,4147627,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120846,Svelthus Clinica De Rejuvenecimiento Facial Y Corporal Ltda,900326878,,Cll 8 B No 78-22,2711414,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100105766,FUNDACION OPERACION SONRISA COLOMBIA,800252821,NO,CALLE 90 No 19C-41,6210069,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122733,Iconmédica SAS,900383839,,Calle 97 # 23 - 37 Cons 615,320 20 77 257 311 2765448,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100130342,BIENESTAR Y SALUD LABORAL SAS,900844030,,CARRERA 17 # 33A-39,6037468,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100101746,MEDICINA MATERNO FETAL DEL COUNTRY LTDA,830062358,NO,KR 16 # 82 95 CS 306 y 303,2184774,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122896,Servicios Holísticos en Salud IPS SAS,900362862,,AUTOPISTA NORTE Nº 86-35 CS 204,3108686149 - 4819583,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110879,EMERMEDICA S.A. SERVICIOS DE AMBULANCIA PREPAGADOS,800126785,,Carrera 19B No 168 - 35,3077098,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100111242,FUNDACION PREVER I.P.S.,800123927,NO,KR 48 # 123 10,6404452-3155860099,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110149,ORALNET E.U.,830081417,NO,AVENIDA CALLE 116 NUMERO 16-45 PI 2 MEZZANINE,6295977 - 3105695699,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100118284,VIVIRSALUD UNIDAD MEDICOQUIRURGICA DE ESPECIALISTAS LTDA,900175878,NO,CRA 54 Nº 3 - 28,4204954,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100121687,simedics ips sas,900387277,,Cra 25 #72-39,3112633409,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122649,TU SALUD H&G SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,900259168,,Calle 62 No 22 - 16 Barrio San Luis,2356515 2354324,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109124,UNIDAD MEDICA BETA SALUD LTDA,830079896,NO,Carrera 21 # 52 A 12,7598746 - 3114752427,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109224,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,899999032,SI,CRA 8 No. 0-29 SUR,091 3371567,Pública,1
11,Bogotá D.C,11001,BOGOTÁ,1100127426,AVANZAR IPS REHABILITACIÓN Y HABILITACIÓN SAS,900741253,,cl 55 No 72 23,5482245 5482246,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122726,NEUROAXONAL SOCIEDAD POR ACCIONES SIMPLIFICADA,900440117,,KR 52 # 67A-71 CS 203 Y 204,2501681,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108024,CLINICA PARTENON LTDA,800085486,NO,CALLE 74 # 76 65,4306767,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122072,INSTITUTO DE NEUROCIENCIAS APLICADAS INEA IPS,900377008,,Calle 108 14 22,6007852 6007780,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100126881,GRUPO EMPRESARIAL ALIANZA ESTRATEGICA EN SALUD OCUPACIONAL SAS- GRUPO EMPRESARIAL ALESO SAS,900658333,,CALLE 63 No 11-45 AP 303 OF 303 AP 402 0F 402,4661243,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120674,OPTICAS CENTRO OCULAR DR RINCON SOCIEDAD POR ACCIONES SIMPLIFICADAS SAS,900239006,,Carrera 15 # 50-39 local 1-2,6107771 5102805,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100104052,CONSULTORIO DE RADIOLOGIA ORAL COUNTRY LTDA.,800121035,NO,CL 85 N. 12 10 OF 408,6293929,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100115024,CENTRO ELECTRO AUDITIVO NACIONAL AL SERVICIO DE LA REHABILITACION SAS,890316171,NO,CR 7 N° 41 - 21 AP 202,3400133,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100113937,BODY HEALTH AND BEAUTY GYM BHB LTDA,830092823,NO,AV BOYACA # 8 B - 05,4125131,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100106887,PATOLOGIA COUNTRY S.A.S,830101327,NO,KR 16 # 82 95 OF 305 -306 - 704-705- 706,2184927 - 6348824,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100106777,SAN CHARBEL SAS,830090760,NO,AV DE LAS AMERICAS # 68 A 94 local 2084-162,7046408/10/11,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128009,MEDICSONRISA SAS,900775544,,AC 24 NO. 69 A 33,4107912,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100101085,MEDICOS CARDIOLOGOS ASOCIADOS MEDICARDIA LTDA,800081086,NO,CRA 16 # 82 74 CONS 417- 419,6919349,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118139,SOLANO & TERRONT SERVICIOS MEDICOS LIMITADA SIGLA S & T LTDA,830038185,NO,CRA.16 No 80-33,3143956599,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100123379,INVERSIONES NASHAO S A S,900458181,,CALLE 134 N. 57 - 25,6434139,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100114430,VITAE BOGOTA MEDICINA ESTETICA LTDA,830509749,,KR 11 N°94-02 OF 302,2182097,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117927,POLICLINICO INTEGRAL DE BOSA LIMITADA,900177273,,KR 77 J # 63 10 SUR piso 1 y 2,7809440,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108184,JUAN BAUTISTA SALUD OCUPACIONAL SAS,830002115,NO,AK 30 No 46 86 / 90,744 40 03,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128110,ORGANIZACIÓN MÉDICA DOMICILIARIA S.A.S SIGLA OMD PLUS S.A.S,900818394,,DIAGONAL 51 B SUR No: 26 -43 PISO 1,4824548 - 3118993554,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120734,CORPORACION CENTRO HOLISTICO CCH,900309408,,Calle 118 No 20-13,6298496,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109199,Fundación Javeriana de Servicios Medico Odontologicos Interuniversitarios Carlos Marquez Villegas-Javesalud,830018305,NO,AK 45 # 123 60/24,6169833,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100131463,CARDIO COUNTRY S A S,901032167,,CARRERA 19A NO 82-85 CS 819-820,7953130 EXT 8190-8200,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117728,LUIS EDUARDO BUITRAGO AVILA Y / O UNIDAD CLINICA ODONTOLOGICA VENECIA SAS,900172482,NO,CL 45A SUR 51D 31,7135168,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100114998,FERDENT ODONTOLOGIA INTEGRAL Y ESTETICA LTDA,900021120,NO,KR 13 # 138 81,2741118 - 3125878188 - 3103205200,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120233,CENTRO DE INVESTIGACIONES EN EPILEPSIA LTDA.,900010791,NO,AV. CRA.9 No.103A-36 CONS 304 - 1,6290900 - 3125219117,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120840,MIOCARDIO S.A.S,900328323,,CR 45 A N° 94 71 - Barrio:LA CASTELLANA,2095042,Privada,3
11,Bogotá D.C,11001,BOGOTÁ,1100119397,COLCHARTER IPS SAS,900139876,,AV EL DORADO EN 1 IN 27,3176409979,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122250,ESALUD OCUPACIONAL S.A.S.,900392930,,CARRERA 48 No. 95 - 87,533 11 80,Privada,1
