"ID","ID_CONSULTA","ID_CONSULTA_URGENCIA","ID_HOSPITALIZACION","ID_EXAMENES","ID_TERAPIAS","ID_PROCEDIMIENTO_ESPECIALIZADO","ID_IPS","HABILITADO"
10130,,,,1730,,,46,"F"
10131,,,,1731,,,52,"F"
10132,,,,1732,,,88,"T"
10133,,,,1733,,,33,"F"
10134,,,,1734,,,27,"T"
10135,,,,1735,,,69,"F"
10136,,,,1736,,,5,"T"
10137,,,,1737,,,15,"T"
10138,,,,1738,,,6,"T"
10139,,,,1739,,,82,"T"
10140,,,,1740,,,80,"T"
10141,,,,1741,,,94,"T"
10142,,,,1742,,,34,"F"
10143,,,,1743,,,85,"T"
10144,,,,1744,,,89,"T"
10145,,,,1745,,,35,"T"
10146,,,,1746,,,47,"F"
10147,,,,1747,,,77,"T"
10148,,,,1748,,,65,"T"
10149,,,,1749,,,85,"T"
10150,,,,1750,,,10,"T"
10151,,,,1751,,,81,"T"
10152,,,,1752,,,90,"F"
10153,,,,1753,,,40,"T"
10154,,,,1754,,,94,"T"
10155,,,,1755,,,46,"T"
10156,,,,1756,,,87,"F"
10157,,,,1757,,,16,"F"
10158,,,,1758,,,93,"T"
10159,,,,1759,,,87,"T"
10160,,,,1760,,,1,"F"
10161,,,,1761,,,41,"F"
10162,,,,1762,,,88,"T"
10163,,,,1763,,,99,"T"
10164,,,,1764,,,23,"T"
10165,,,,1765,,,98,"F"
10166,,,,1766,,,78,"F"
10167,,,,1767,,,36,"F"
10168,,,,1768,,,11,"T"
10169,,,,1769,,,42,"T"
10170,,,,1770,,,60,"T"
10171,,,,1771,,,5,"T"
10172,,,,1772,,,10,"F"
10173,,,,1773,,,10,"F"
10174,,,,1774,,,10,"F"
10175,,,,1775,,,6,"T"
10176,,,,1776,,,86,"F"
10177,,,,1777,,,25,"T"
10178,,,,1778,,,32,"T"
10179,,,,1779,,,57,"F"
10180,,,,1780,,,87,"F"
10181,,,,1781,,,13,"F"
10182,,,,1782,,,96,"F"
10183,,,,1783,,,57,"F"
10184,,,,1784,,,91,"T"
10185,,,,1785,,,17,"F"
10186,,,,1786,,,58,"T"
10187,,,,1787,,,92,"T"
10188,,,,1788,,,80,"T"
10189,,,,1789,,,34,"T"
10190,,,,1790,,,37,"F"
10191,,,,1791,,,34,"T"
10192,,,,1792,,,37,"T"
10193,,,,1793,,,8,"T"
10194,,,,1794,,,71,"T"
10195,,,,1795,,,100,"F"
10196,,,,1796,,,45,"F"
10197,,,,1797,,,40,"T"
10198,,,,1798,,,27,"F"
10199,,,,1799,,,55,"F"
10200,,,,1800,,,53,"F"
10201,,,,1801,,,78,"F"
10202,,,,1802,,,40,"T"
10203,,,,1803,,,93,"F"
10204,,,,1804,,,88,"T"
10205,,,,1805,,,70,"T"
10206,,,,1806,,,11,"T"
10207,,,,1807,,,21,"T"
10208,,,,1808,,,30,"T"
10209,,,,1809,,,28,"F"
10210,,,,1810,,,61,"F"
10211,,,,1811,,,61,"F"
10212,,,,1812,,,85,"T"
10213,,,,1813,,,54,"T"
10214,,,,1814,,,90,"F"
10215,,,,1815,,,92,"F"
10216,,,,1816,,,71,"T"
10217,,,,1817,,,14,"F"
10218,,,,1818,,,81,"F"
10219,,,,1819,,,20,"T"
10220,,,,1820,,,19,"F"
10221,,,,1821,,,81,"F"
10222,,,,1822,,,5,"T"
10223,,,,1823,,,13,"F"
10224,,,,1824,,,67,"T"
10225,,,,1825,,,9,"F"
10226,,,,1826,,,67,"T"
10227,,,,1827,,,48,"F"
10228,,,,1828,,,18,"T"
10229,,,,1829,,,65,"F"
10230,,,,1830,,,70,"F"
10231,,,,1831,,,24,"F"
10232,,,,1832,,,22,"T"
10233,,,,1833,,,22,"T"
10234,,,,1834,,,91,"F"
10235,,,,1835,,,27,"T"
10236,,,,1836,,,49,"F"
10237,,,,1837,,,79,"T"
10238,,,,1838,,,70,"T"
10239,,,,1839,,,73,"F"
10240,,,,1840,,,77,"F"
10241,,,,1841,,,52,"T"
10242,,,,1842,,,29,"T"
10243,,,,1843,,,62,"T"
10244,,,,1844,,,20,"F"
10245,,,,1845,,,45,"F"
10246,,,,1846,,,83,"F"
10247,,,,1847,,,83,"F"
10248,,,,1848,,,80,"T"
10249,,,,1849,,,26,"F"
10250,,,,1850,,,10,"F"
10251,,,,1851,,,98,"T"
10252,,,,1852,,,11,"T"
10253,,,,1853,,,2,"F"
10254,,,,1854,,,15,"F"
10255,,,,1855,,,56,"T"
10256,,,,1856,,,53,"T"
10257,,,,1857,,,85,"T"
10258,,,,1858,,,79,"F"
10259,,,,1859,,,47,"F"
10260,,,,1860,,,33,"T"
10261,,,,1861,,,85,"F"
10262,,,,1862,,,59,"T"
10263,,,,1863,,,32,"F"
10264,,,,1864,,,41,"T"
10265,,,,1865,,,79,"T"
10266,,,,1866,,,58,"F"
10267,,,,1867,,,25,"T"
10268,,,,1868,,,77,"T"
10269,,,,1869,,,5,"F"
10270,,,,1870,,,38,"T"
10271,,,,1871,,,25,"F"
10272,,,,1872,,,5,"F"
10273,,,,1873,,,55,"T"
10274,,,,1874,,,87,"F"
10275,,,,1875,,,24,"F"
10276,,,,1876,,,46,"F"
10277,,,,1877,,,98,"F"
10278,,,,1878,,,40,"F"
10279,,,,1879,,,68,"T"
10280,,,,1880,,,94,"T"
10281,,,,1881,,,36,"T"
10282,,,,1882,,,37,"T"
10283,,,,1883,,,6,"T"
10284,,,,1884,,,27,"F"
10285,,,,1885,,,92,"T"
10286,,,,1886,,,91,"T"
10287,,,,1887,,,100,"F"
10288,,,,1888,,,92,"F"
10289,,,,1889,,,9,"F"
10290,,,,1890,,,55,"T"
10291,,,,1891,,,25,"T"
10292,,,,1892,,,69,"T"
10293,,,,1893,,,44,"T"
10294,,,,1894,,,89,"T"
10295,,,,1895,,,62,"F"
10296,,,,1896,,,14,"T"
10297,,,,1897,,,61,"F"
10298,,,,1898,,,51,"F"
10299,,,,1899,,,82,"F"
10300,,,,1900,,,15,"F"
10301,,,,1901,,,17,"T"
10302,,,,1902,,,2,"T"
10303,,,,1903,,,74,"F"
10304,,,,1904,,,42,"T"
10305,,,,1905,,,41,"F"
10306,,,,1906,,,50,"F"
10307,,,,1907,,,63,"F"
10308,,,,1908,,,59,"T"
10309,,,,1909,,,83,"F"
10310,,,,1910,,,77,"T"
10311,,,,1911,,,39,"F"
10312,,,,1912,,,63,"F"
10313,,,,1913,,,88,"F"
10314,,,,1914,,,95,"T"
10315,,,,1915,,,50,"F"
10316,,,,1916,,,52,"F"
10317,,,,1917,,,29,"T"
10318,,,,1918,,,21,"F"
10319,,,,1919,,,28,"F"
10320,,,,1920,,,37,"F"
10321,,,,1921,,,40,"T"
10322,,,,1922,,,64,"F"
10323,,,,1923,,,16,"F"
10324,,,,1924,,,67,"T"
10325,,,,1925,,,81,"F"
10326,,,,1926,,,100,"F"
10327,,,,1927,,,2,"T"
10328,,,,1928,,,21,"T"
10329,,,,1929,,,81,"F"
10330,,,,1930,,,64,"F"
10331,,,,1931,,,88,"T"
10332,,,,1932,,,2,"F"
10333,,,,1933,,,74,"T"
10334,,,,1934,,,53,"F"
10335,,,,1935,,,31,"T"
10336,,,,1936,,,11,"T"
10337,,,,1937,,,32,"F"
10338,,,,1938,,,16,"F"
10339,,,,1939,,,27,"F"
10340,,,,1940,,,4,"T"
10341,,,,1941,,,90,"T"
10342,,,,1942,,,97,"F"
10343,,,,1943,,,39,"F"
10344,,,,1944,,,50,"F"
10345,,,,1945,,,83,"F"
10346,,,,1946,,,42,"F"
10347,,,,1947,,,73,"F"
10348,,,,1948,,,9,"F"
10349,,,,1949,,,82,"T"
10350,,,,1950,,,25,"T"
10351,,,,1951,,,55,"T"
10352,,,,1952,,,6,"T"
10353,,,,1953,,,52,"F"
10354,,,,1954,,,41,"F"
10355,,,,1955,,,73,"F"
10356,,,,1956,,,86,"T"
10357,,,,1957,,,76,"T"
10358,,,,1958,,,10,"T"
10359,,,,1959,,,95,"T"
10360,,,,1960,,,87,"T"
10361,,,,1961,,,35,"T"
10362,,,,1962,,,94,"F"
10363,,,,1963,,,55,"F"
10364,,,,1964,,,7,"T"
10365,,,,1965,,,91,"F"
10366,,,,1966,,,53,"F"
10367,,,,1967,,,8,"T"
10368,,,,1968,,,87,"T"
10369,,,,1969,,,97,"T"
10370,,,,1970,,,44,"F"
10371,,,,1971,,,51,"T"
10372,,,,1972,,,93,"T"
10373,,,,1973,,,25,"T"
10374,,,,1974,,,77,"T"
10375,,,,1975,,,91,"F"
10376,,,,1976,,,61,"F"
10377,,,,1977,,,72,"T"
10378,,,,1978,,,80,"T"
10379,,,,1979,,,39,"T"
10380,,,,1980,,,72,"T"
10381,,,,1981,,,68,"F"
10382,,,,1982,,,20,"T"
10383,,,,1983,,,68,"F"
10384,,,,1984,,,94,"F"
10385,,,,1985,,,24,"T"
10386,,,,1986,,,34,"F"
10387,,,,1987,,,94,"F"
10388,,,,1988,,,98,"F"
10389,,,,1989,,,8,"F"
10390,,,,1990,,,52,"F"
10391,,,,1991,,,45,"T"
10392,,,,1992,,,52,"F"
10393,,,,1993,,,73,"F"
10394,,,,1994,,,55,"F"
10395,,,,1995,,,65,"F"
10396,,,,1996,,,18,"T"
10397,,,,1997,,,90,"F"
10398,,,,1998,,,66,"F"
10399,,,,1999,,,93,"F"
10400,,,,2000,,,24,"F"
10401,,,,2001,,,69,"F"
10402,,,,2002,,,53,"T"
10403,,,,2003,,,84,"T"
10404,,,,2004,,,23,"T"
10405,,,,2005,,,39,"F"
10406,,,,2006,,,41,"T"
10407,,,,2007,,,75,"F"
10408,,,,2008,,,66,"T"
10409,,,,2009,,,55,"F"
10410,,,,2010,,,13,"F"
10411,,,,2011,,,75,"T"
10412,,,,2012,,,8,"F"
10413,,,,2013,,,96,"T"
10414,,,,2014,,,36,"F"
10415,,,,2015,,,62,"F"
10416,,,,2016,,,72,"F"
10417,,,,2017,,,44,"T"
10418,,,,2018,,,65,"F"
10419,,,,2019,,,12,"F"
10420,,,,2020,,,65,"F"
10421,,,,2021,,,3,"F"
10422,,,,2022,,,80,"T"
10423,,,,2023,,,54,"T"
10424,,,,2024,,,92,"F"
10425,,,,2025,,,45,"T"
10426,,,,2026,,,54,"F"
10427,,,,2027,,,12,"T"
10428,,,,2028,,,92,"T"
10429,,,,2029,,,17,"T"
10430,,,,2030,,,45,"T"
10431,,,,2031,,,33,"T"
10432,,,,2032,,,84,"F"
10433,,,,2033,,,64,"T"
10434,,,,2034,,,76,"T"
10435,,,,2035,,,37,"T"
10436,,,,2036,,,67,"T"
10437,,,,2037,,,56,"F"
10438,,,,2038,,,87,"F"
10439,,,,2039,,,27,"F"
10440,,,,2040,,,15,"F"
10441,,,,2041,,,18,"F"
10442,,,,2042,,,63,"T"
10443,,,,2043,,,30,"F"
10444,,,,2044,,,99,"F"
10445,,,,2045,,,55,"T"
10446,,,,2046,,,45,"F"
10447,,,,2047,,,58,"T"
10448,,,,2048,,,100,"F"
10449,,,,2049,,,35,"T"
10450,,,,2050,,,9,"T"
10451,,,,2051,,,42,"F"
10452,,,,2052,,,51,"T"
10453,,,,2053,,,87,"T"
10454,,,,2054,,,2,"T"
10455,,,,2055,,,78,"F"
10456,,,,2056,,,76,"F"
10457,,,,2057,,,7,"F"
10458,,,,2058,,,26,"F"
10459,,,,2059,,,46,"T"
10460,,,,2060,,,23,"F"
10461,,,,2061,,,20,"T"
10462,,,,2062,,,44,"T"
10463,,,,2063,,,77,"T"
10464,,,,2064,,,54,"T"
10465,,,,2065,,,40,"T"
10466,,,,2066,,,85,"F"
10467,,,,2067,,,10,"T"
10468,,,,2068,,,41,"T"
10469,,,,2069,,,15,"F"
10470,,,,2070,,,15,"T"
10471,,,,2071,,,7,"F"
10472,,,,2072,,,12,"F"
10473,,,,2073,,,61,"F"
10474,,,,2074,,,89,"T"
10475,,,,2075,,,22,"F"
10476,,,,2076,,,28,"T"
10477,,,,2077,,,37,"T"
10478,,,,2078,,,89,"T"
10479,,,,2079,,,34,"T"
10480,,,,2080,,,47,"T"
10481,,,,2081,,,41,"T"
10482,,,,2082,,,35,"T"
10483,,,,2083,,,24,"F"
10484,,,,2084,,,92,"T"
10485,,,,2085,,,68,"T"
10486,,,,2086,,,95,"F"
10487,,,,2087,,,72,"T"
10488,,,,2088,,,50,"F"
10489,,,,2089,,,43,"F"
10490,,,,2090,,,99,"T"
10491,,,,2091,,,66,"T"
10492,,,,2092,,,70,"T"
10493,,,,2093,,,3,"T"
10494,,,,2094,,,6,"T"
10495,,,,2095,,,71,"T"
10496,,,,2096,,,69,"T"
10497,,,,2097,,,57,"F"
10498,,,,2098,,,79,"F"
10499,,,,2099,,,81,"F"
10500,,,,2100,,,40,"T"
10501,,,,2101,,,19,"T"
10502,,,,2102,,,73,"F"
10503,,,,2103,,,84,"F"
10504,,,,2104,,,36,"T"
10505,,,,2105,,,52,"T"
10506,,,,2106,,,31,"T"
10507,,,,2107,,,46,"T"
10508,,,,2108,,,82,"F"
10509,,,,2109,,,37,"F"
10510,,,,2110,,,38,"T"
10511,,,,2111,,,70,"F"
10512,,,,2112,,,70,"T"
10513,,,,2113,,,64,"F"
10514,,,,2114,,,76,"T"
10515,,,,2115,,,41,"T"
10516,,,,2116,,,63,"F"
10517,,,,2117,,,22,"T"
10518,,,,2118,,,25,"F"
10519,,,,2119,,,57,"F"
10520,,,,2120,,,74,"T"
10521,,,,2121,,,33,"F"
10522,,,,2122,,,17,"F"
10523,,,,2123,,,36,"T"
10524,,,,2124,,,66,"F"
10525,,,,2125,,,57,"T"
10526,,,,2126,,,81,"F"
10527,,,,2127,,,75,"T"
10528,,,,2128,,,20,"F"
10529,,,,2129,,,40,"T"
10530,,,,2130,,,32,"T"
10531,,,,2131,,,50,"T"
10532,,,,2132,,,11,"T"
10533,,,,2133,,,92,"T"
10534,,,,2134,,,47,"T"
10535,,,,2135,,,80,"T"
10536,,,,2136,,,21,"T"
10537,,,,2137,,,91,"F"
10538,,,,2138,,,67,"T"
10539,,,,2139,,,10,"F"
10540,,,,2140,,,44,"T"
10541,,,,2141,,,88,"T"
10542,,,,2142,,,33,"T"
10543,,,,2143,,,100,"T"
10544,,,,2144,,,94,"T"
10545,,,,2145,,,86,"T"
10546,,,,2146,,,61,"F"
10547,,,,2147,,,44,"F"
10548,,,,2148,,,76,"T"
10549,,,,2149,,,8,"T"
10550,,,,2150,,,74,"T"
10551,,,,2151,,,28,"T"
10552,,,,2152,,,90,"T"
10553,,,,2153,,,43,"T"
10554,,,,2154,,,86,"T"
10555,,,,2155,,,39,"F"
10556,,,,2156,,,87,"F"
10557,,,,2157,,,74,"T"
10558,,,,2158,,,65,"F"
10559,,,,2159,,,5,"F"
10560,,,,2160,,,80,"T"
10561,,,,2161,,,15,"T"
10562,,,,2162,,,1,"F"
10563,,,,2163,,,98,"T"
10564,,,,2164,,,74,"T"
10565,,,,2165,,,1,"T"
10566,,,,2166,,,90,"T"
10567,,,,2167,,,21,"F"
10568,,,,2168,,,36,"T"
10569,,,,2169,,,21,"T"
10570,,,,2170,,,24,"T"
10571,,,,2171,,,13,"T"
10572,,,,2172,,,61,"T"
10573,,,,2173,,,88,"F"
10574,,,,2174,,,80,"F"
10575,,,,2175,,,35,"T"
10576,,,,2176,,,36,"F"
10577,,,,2177,,,55,"F"
10578,,,,2178,,,82,"F"
10579,,,,2179,,,78,"T"
10580,,,,2180,,,43,"F"
10581,,,,2181,,,63,"T"
10582,,,,2182,,,82,"F"
10583,,,,2183,,,35,"T"
10584,,,,2184,,,76,"F"
10585,,,,2185,,,33,"F"
10586,,,,2186,,,35,"F"
10587,,,,2187,,,76,"T"
10588,,,,2188,,,6,"F"
10589,,,,2189,,,5,"T"
10590,,,,2190,,,43,"F"
10591,,,,2191,,,84,"T"
10592,,,,2192,,,46,"F"
10593,,,,2193,,,45,"T"
10594,,,,2194,,,96,"F"
10595,,,,2195,,,74,"T"
10596,,,,2196,,,53,"F"
10597,,,,2197,,,74,"T"
10598,,,,2198,,,39,"T"
10599,,,,2199,,,74,"F"
10600,,,,2200,,,51,"T"
10601,,,,2201,,,11,"F"
10602,,,,2202,,,86,"T"
10603,,,,2203,,,55,"F"
10604,,,,2204,,,15,"F"
10605,,,,2205,,,55,"T"
10606,,,,2206,,,54,"F"
10607,,,,2207,,,15,"T"
10608,,,,2208,,,49,"T"
10609,,,,2209,,,99,"F"
10610,,,,2210,,,62,"T"
10611,,,,2211,,,62,"F"
10612,,,,2212,,,21,"F"
10613,,,,2213,,,91,"T"
10614,,,,2214,,,4,"T"
10615,,,,2215,,,31,"T"
10616,,,,2216,,,7,"F"
10617,,,,2217,,,63,"T"
10618,,,,2218,,,41,"F"
10619,,,,2219,,,66,"F"
10620,,,,2220,,,18,"T"
10621,,,,2221,,,98,"T"
10622,,,,2222,,,15,"T"
10623,,,,2223,,,74,"T"
10624,,,,2224,,,97,"F"
10625,,,,2225,,,67,"F"
10626,,,,2226,,,15,"F"
10627,,,,2227,,,59,"F"
10628,,,,2228,,,84,"F"
10629,,,,2229,,,36,"T"
10630,,,,2230,,,33,"T"
10631,,,,2231,,,77,"T"
10632,,,,2232,,,97,"T"
10633,,,,2233,,,8,"F"
10634,,,,2234,,,91,"T"
10635,,,,2235,,,76,"T"
10636,,,,2236,,,36,"F"
10637,,,,2237,,,23,"F"
10638,,,,2238,,,42,"T"
10639,,,,2239,,,55,"T"
10640,,,,2240,,,36,"F"
10641,,,,2241,,,53,"F"
10642,,,,2242,,,55,"T"
10643,,,,2243,,,76,"T"
10644,,,,2244,,,7,"T"
10645,,,,2245,,,42,"T"
10646,,,,2246,,,62,"F"
10647,,,,2247,,,35,"T"
10648,,,,2248,,,14,"T"
10649,,,,2249,,,78,"T"
10650,,,,2250,,,2,"F"
10651,,,,2251,,,15,"T"
10652,,,,2252,,,86,"F"
10653,,,,2253,,,50,"F"
10654,,,,2254,,,100,"T"
10655,,,,2255,,,90,"F"
10656,,,,2256,,,89,"T"
10657,,,,2257,,,45,"T"
10658,,,,2258,,,63,"F"
10659,,,,2259,,,4,"T"
10660,,,,2260,,,24,"T"
10661,,,,2261,,,48,"T"
10662,,,,2262,,,21,"T"
10663,,,,2263,,,54,"F"
10664,,,,2264,,,48,"T"
10665,,,,2265,,,72,"F"
10666,,,,2266,,,57,"F"
10667,,,,2267,,,96,"T"
10668,,,,2268,,,88,"T"
10669,,,,2269,,,70,"T"
10670,,,,2270,,,52,"F"
10671,,,,2271,,,53,"F"
10672,,,,2272,,,1,"T"
10673,,,,2273,,,78,"T"
10674,,,,2274,,,26,"T"
10675,,,,2275,,,88,"F"
10676,,,,2276,,,84,"T"
10677,,,,2277,,,5,"F"
10678,,,,2278,,,91,"T"
10679,,,,2279,,,37,"F"
10680,,,,2280,,,89,"T"
10681,,,,2281,,,52,"T"
10682,,,,2282,,,21,"T"
10683,,,,2283,,,71,"F"
10684,,,,2284,,,36,"F"
10685,,,,2285,,,51,"T"
10686,,,,2286,,,9,"F"
10687,,,,2287,,,60,"F"
10688,,,,2288,,,31,"T"
10689,,,,2289,,,73,"T"
10690,,,,2290,,,48,"F"
10691,,,,2291,,,30,"T"
10692,,,,2292,,,21,"F"
10693,,,,2293,,,81,"T"
10694,,,,2294,,,95,"T"
10695,,,,2295,,,63,"T"
10696,,,,2296,,,5,"T"
10697,,,,2297,,,67,"F"
10698,,,,2298,,,97,"F"
10699,,,,2299,,,77,"F"
10700,,,,2300,,,21,"F"
10701,,,,2301,,,80,"F"
10702,,,,2302,,,49,"T"
10703,,,,2303,,,96,"F"
10704,,,,2304,,,35,"T"
10705,,,,2305,,,85,"F"
10706,,,,2306,,,69,"F"
10707,,,,2307,,,66,"T"
10708,,,,2308,,,79,"T"
10709,,,,2309,,,57,"T"
10710,,,,2310,,,63,"F"
10711,,,,2311,,,88,"T"
10712,,,,2312,,,43,"F"
10713,,,,2313,,,90,"F"
10714,,,,2314,,,50,"T"
10715,,,,2315,,,97,"F"
10716,,,,2316,,,89,"T"
10717,,,,2317,,,3,"F"
10718,,,,2318,,,96,"T"
10719,,,,2319,,,44,"F"
10720,,,,2320,,,76,"T"
10721,,,,2321,,,12,"F"
10722,,,,2322,,,51,"T"
10723,,,,2323,,,76,"F"
10724,,,,2324,,,51,"T"
10725,,,,2325,,,42,"T"
10726,,,,2326,,,38,"F"
10727,,,,2327,,,31,"F"
10728,,,,2328,,,24,"F"
10729,,,,2329,,,62,"F"
10730,,,,2330,,,96,"F"
10731,,,,2331,,,88,"F"
10732,,,,2332,,,80,"T"
10733,,,,2333,,,54,"T"
10734,,,,2334,,,72,"T"
10735,,,,2335,,,31,"T"
10736,,,,2336,,,96,"T"
10737,,,,2337,,,68,"T"
10738,,,,2338,,,79,"F"
10739,,,,2339,,,31,"F"
10740,,,,2340,,,71,"T"
10741,,,,2341,,,69,"F"
10742,,,,2342,,,77,"T"
10743,,,,2343,,,100,"F"
10744,,,,2344,,,98,"F"
10745,,,,2345,,,23,"T"
10746,,,,2346,,,49,"F"
10747,,,,2347,,,20,"F"
10748,,,,2348,,,79,"F"
10749,,,,2349,,,18,"F"
10750,,,,2350,,,66,"F"
10751,,,,2351,,,16,"T"
10752,,,,2352,,,89,"F"
10753,,,,2353,,,10,"F"
10754,,,,2354,,,7,"F"
10755,,,,2355,,,2,"T"
10756,,,,2356,,,59,"T"
10757,,,,2357,,,46,"F"
10758,,,,2358,,,83,"T"
10759,,,,2359,,,84,"F"
10760,,,,2360,,,41,"F"
10761,,,,2361,,,26,"T"
10762,,,,2362,,,60,"T"
10763,,,,2363,,,78,"F"
10764,,,,2364,,,88,"F"
10765,,,,2365,,,82,"T"
10766,,,,2366,,,4,"T"
10767,,,,2367,,,13,"T"
10768,,,,2368,,,96,"T"
10769,,,,2369,,,66,"T"
10770,,,,2370,,,16,"T"
10771,,,,2371,,,71,"F"
10772,,,,2372,,,24,"F"
10773,,,,2373,,,72,"T"
10774,,,,2374,,,65,"T"
10775,,,,2375,,,27,"T"
10776,,,,2376,,,64,"F"
10777,,,,2377,,,20,"F"
10778,,,,2378,,,46,"F"
10779,,,,2379,,,17,"F"
10780,,,,2380,,,46,"F"
10781,,,,2381,,,92,"F"
10782,,,,2382,,,7,"T"
10783,,,,2383,,,74,"T"
10784,,,,2384,,,40,"T"
10785,,,,2385,,,68,"T"
10786,,,,2386,,,15,"T"
10787,,,,2387,,,54,"T"
10788,,,,2388,,,72,"F"
10789,,,,2389,,,98,"F"
10790,,,,2390,,,66,"F"
10791,,,,2391,,,82,"T"
10792,,,,2392,,,24,"F"
10793,,,,2393,,,45,"F"
10794,,,,2394,,,31,"F"
10795,,,,2395,,,47,"F"
10796,,,,2396,,,92,"F"
10797,,,,2397,,,48,"T"
10798,,,,2398,,,99,"T"
10799,,,,2399,,,84,"F"
10800,,,,2400,,,23,"F"
10801,,,,2401,,,29,"F"
10802,,,,2402,,,81,"T"
10803,,,,2403,,,23,"T"
10804,,,,2404,,,94,"F"
10805,,,,2405,,,78,"F"
10806,,,,2406,,,72,"T"
10807,,,,2407,,,45,"F"
10808,,,,2408,,,47,"T"
10809,,,,2409,,,16,"F"
10810,,,,2410,,,76,"F"
10811,,,,2411,,,21,"T"
10812,,,,2412,,,15,"F"
10813,,,,2413,,,99,"T"
10814,,,,2414,,,21,"T"
10815,,,,2415,,,54,"F"
10816,,,,2416,,,23,"T"
10817,,,,2417,,,18,"T"
10818,,,,2418,,,5,"F"
10819,,,,2419,,,66,"T"
10820,,,,2420,,,94,"T"
10821,,,,2421,,,57,"T"
10822,,,,2422,,,81,"F"
10823,,,,2423,,,36,"F"
10824,,,,2424,,,56,"T"
10825,,,,2425,,,58,"F"
10826,,,,2426,,,54,"F"
10827,,,,2427,,,88,"F"
10828,,,,2428,,,12,"T"
10829,,,,2429,,,98,"F"
10830,,,,2430,,,45,"T"
10831,,,,2431,,,23,"T"
10832,,,,2432,,,54,"T"
10833,,,,2433,,,94,"F"
10834,,,,2434,,,90,"T"
10835,,,,2435,,,42,"T"
10836,,,,2436,,,74,"F"
10837,,,,2437,,,43,"T"
10838,,,,2438,,,48,"F"
10839,,,,2439,,,74,"T"
10840,,,,2440,,,87,"T"
10841,,,,2441,,,38,"F"
10842,,,,2442,,,14,"F"
10843,,,,2443,,,41,"T"
10844,,,,2444,,,32,"F"
10845,,,,2445,,,14,"T"
10846,,,,2446,,,81,"F"
10847,,,,2447,,,13,"F"
10848,,,,2448,,,41,"T"
10849,,,,2449,,,87,"F"
10850,,,,2450,,,36,"F"
10851,,,,2451,,,70,"F"
10852,,,,2452,,,6,"F"
10853,,,,2453,,,78,"F"
10854,,,,2454,,,53,"T"
10855,,,,2455,,,36,"F"
10856,,,,2456,,,23,"T"
10857,,,,2457,,,88,"T"
10858,,,,2458,,,80,"F"
10859,,,,2459,,,3,"F"
10860,,,,2460,,,53,"F"
10861,,,,2461,,,71,"T"
10862,,,,2462,,,80,"F"
10863,,,,2463,,,50,"F"
10864,,,,2464,,,10,"F"
10865,,,,2465,,,44,"F"
10866,,,,2466,,,1,"F"
10867,,,,2467,,,11,"T"
10868,,,,2468,,,64,"T"
10869,,,,2469,,,49,"T"
10870,,,,2470,,,2,"T"
10871,,,,2471,,,32,"F"
10872,,,,2472,,,82,"T"
10873,,,,2473,,,93,"F"
10874,,,,2474,,,28,"F"
10875,,,,2475,,,42,"T"
10876,,,,2476,,,48,"T"
10877,,,,2477,,,75,"T"
10878,,,,2478,,,45,"T"
10879,,,,2479,,,74,"F"
10880,,,,2480,,,96,"F"
10881,,,,2481,,,20,"T"
10882,,,,2482,,,91,"T"
10883,,,,2483,,,71,"T"
10884,,,,2484,,,49,"T"
10885,,,,2485,,,78,"F"
10886,,,,2486,,,92,"T"
10887,,,,2487,,,27,"F"
10888,,,,2488,,,6,"F"
10889,,,,2489,,,41,"T"
10890,,,,2490,,,85,"T"
10891,,,,2491,,,76,"T"
8721,,,,321,,,39,"T"
8722,,,,322,,,52,"F"
8723,,,,323,,,34,"T"
8724,,,,324,,,11,"T"
8725,,,,325,,,83,"T"
8726,,,,326,,,76,"F"
8727,,,,327,,,59,"F"
8728,,,,328,,,28,"F"
8729,,,,329,,,32,"F"
8730,,,,330,,,81,"F"
8731,,,,331,,,47,"F"
8732,,,,332,,,84,"T"
8733,,,,333,,,44,"F"
8734,,,,334,,,38,"F"
8735,,,,335,,,78,"F"
8736,,,,336,,,13,"T"
8737,,,,337,,,37,"T"
8738,,,,338,,,61,"F"
8739,,,,339,,,83,"T"
8740,,,,340,,,18,"T"
8741,,,,341,,,12,"F"
8742,,,,342,,,28,"T"
8743,,,,343,,,53,"T"
8744,,,,344,,,51,"T"
8745,,,,345,,,37,"F"
8746,,,,346,,,74,"F"
8747,,,,347,,,15,"T"
8748,,,,348,,,84,"F"
8749,,,,349,,,76,"T"
8750,,,,350,,,42,"T"
8751,,,,351,,,19,"F"
8752,,,,352,,,49,"T"
8753,,,,353,,,93,"F"
8754,,,,354,,,58,"T"
8755,,,,355,,,81,"F"
8756,,,,356,,,62,"T"
8757,,,,357,,,49,"F"
8758,,,,358,,,81,"F"
8759,,,,359,,,91,"F"
8760,,,,360,,,40,"T"
8761,,,,361,,,40,"F"
8762,,,,362,,,79,"F"
8763,,,,363,,,23,"T"
8764,,,,364,,,4,"F"
8765,,,,365,,,95,"T"
8766,,,,366,,,44,"F"
8767,,,,367,,,18,"T"
8768,,,,368,,,39,"F"
8769,,,,369,,,53,"T"
8770,,,,370,,,17,"F"
8771,,,,371,,,64,"T"
8772,,,,372,,,45,"F"
8773,,,,373,,,49,"T"
8774,,,,374,,,19,"F"
8775,,,,375,,,10,"T"
8776,,,,376,,,2,"F"
8777,,,,377,,,88,"T"
8778,,,,378,,,85,"T"
