duracion,dia,id_servicio,ID_IPS,capacidad,capacidad_max,horainicio
48,18/06/2011 13:28,10458,26,2,18,21:47:25
10,18/11/2018 16:03,10459,46,3,18,7:52:01
36,30/01/2012 21:25,10460,23,19,29,8:40:07
72,19/11/2019 11:05,10461,20,16,8,9:35:13
5,1/01/2012 13:59,10462,44,22,15,3:36:16
33,20/04/2010 4:53,10463,77,28,2,9:08:34
61,15/04/2012 6:45,10464,54,30,24,18:10:24
78,1/04/2017 7:32,10465,40,19,1,10:47:31
1,20/06/2012 9:39,10466,85,20,30,9:31:30
0,29/08/2018 10:36,10467,10,3,7,17:12:31
18,12/02/2013 6:33,10468,41,28,6,23:59:46
71,25/10/2014 17:48,10469,15,11,22,7:47:59
7,5/07/2011 20:12,10470,15,21,11,7:02:33
85,3/12/2014 16:57,10471,7,9,10,9:01:08
75,30/07/2014 11:23,10472,12,18,24,20:53:38
18,4/09/2019 9:34,10473,61,23,25,18:15:36
6,30/01/2018 19:03,10474,89,13,21,8:01:45
77,15/09/2019 11:22,10475,22,18,9,15:15:14
20,16/08/2012 12:27,10476,28,30,5,0:59:13
36,17/01/2015 6:30,10477,37,16,5,18:23:13
4,12/04/2017 16:59,10478,89,21,19,6:07:28
41,1/11/2013 16:54,10479,34,13,5,14:55:28
2,26/06/2017 20:16,10480,47,2,24,17:20:07
58,2/04/2017 15:03,10481,41,26,4,22:02:23
20,12/08/2014 7:28,10482,35,30,8,14:46:38
69,3/11/2013 4:34,10483,24,8,22,16:57:12
58,29/12/2012 16:09,10484,92,5,24,10:34:17
85,11/02/2010 7:33,10485,68,8,6,5:07:06
4,17/03/2016 6:58,10486,95,7,3,13:23:57
51,21/07/2012 9:39,10487,72,27,4,6:13:46
23,10/04/2016 7:20,10488,50,13,10,0:56:42
40,28/04/2015 9:15,10489,43,14,10,23:02:47
9,11/03/2012 21:24,10490,99,9,25,1:52:39
63,6/12/2011 12:54,10491,66,29,29,0:53:20
45,10/02/2015 9:02,10492,70,11,6,1:23:08
19,26/02/2018 4:23,10493,3,9,4,15:36:44
86,26/12/2015 22:02,10494,6,18,4,19:21:02
18,14/09/2015 8:54,10495,71,30,10,18:37:56
20,12/02/2013 2:34,10496,69,12,17,15:35:18
25,19/08/2013 12:29,10497,57,22,15,14:59:40
48,30/07/2017 9:01,10498,79,12,6,4:29:45
27,12/10/2013 2:20,10499,81,2,27,19:38:29
75,4/08/2017 11:30,10500,40,15,5,11:19:22
32,13/09/2013 5:22,10501,19,6,21,14:53:54
20,20/09/2015 5:19,10502,73,27,9,0:42:04
10,23/03/2014 5:46,10503,84,12,24,10:02:31
40,27/08/2018 8:31,10504,36,13,15,0:19:38
75,16/12/2017 1:31,10505,52,30,10,16:21:59
40,26/01/2018 5:18,10506,31,16,8,8:34:55
89,4/06/2015 2:54,10507,46,13,8,23:01:10
8,2/08/2015 19:45,10508,82,10,29,0:59:09
7,8/06/2013 9:35,10509,37,5,6,14:15:34
85,28/10/2012 19:15,10510,38,29,20,6:54:35
4,10/07/2014 4:01,10511,70,25,22,15:39:30
79,24/07/2013 16:58,10512,70,13,25,2:49:43
10,23/08/2011 18:56,10513,64,27,29,9:31:14
30,16/01/2010 17:41,10514,76,14,25,11:20:44
43,6/10/2014 21:02,10515,41,16,13,5:03:25
47,29/05/2010 21:46,10516,63,11,16,12:05:16
84,13/05/2019 0:24,10517,22,7,19,0:28:17
39,19/07/2010 15:33,10518,25,23,8,6:36:43
53,22/05/2011 11:44,10519,57,12,15,7:57:41
71,9/10/2015 23:46,10520,74,10,19,12:23:36
50,17/08/2019 16:05,10521,33,8,28,10:34:21
79,3/08/2018 6:47,10522,17,29,29,8:49:50
62,9/10/2012 23:26,10523,36,14,27,1:11:18
32,3/09/2011 12:21,10524,66,7,11,15:16:26
43,25/12/2014 14:03,10525,57,20,29,17:57:37
12,10/11/2018 20:48,10526,81,23,14,21:00:29
76,11/01/2010 1:55,10527,75,24,30,6:06:24
2,15/09/2013 13:51,10528,20,1,15,10:16:30
63,31/05/2013 15:02,10529,40,11,11,11:12:25
55,21/05/2012 23:56,10530,32,30,21,6:55:42
13,11/12/2009 1:23,10531,50,11,16,18:55:11
49,13/06/2014 6:36,10532,11,24,13,1:23:25
29,28/08/2010 18:50,10533,92,12,24,18:02:01
49,16/08/2014 22:45,10534,47,28,12,8:24:56
13,18/04/2013 8:07,10535,80,4,5,17:15:58
48,5/02/2014 16:05,10536,21,1,23,23:22:52
73,6/11/2018 10:06,10537,91,28,20,8:31:34
54,3/09/2012 21:12,10538,67,25,10,7:56:57
16,13/08/2012 9:24,10539,10,8,27,16:26:02
22,23/06/2011 0:45,10540,44,17,4,5:27:49
63,18/08/2018 4:30,10541,88,5,9,6:26:31
55,12/05/2011 3:13,10542,33,1,6,21:34:41
4,12/02/2010 10:12,10543,100,13,2,10:07:32
84,28/11/2012 14:58,10544,94,13,2,10:12:04
40,29/12/2018 22:06,10545,86,24,10,6:47:02
86,31/12/2018 22:57,10546,61,12,19,23:21:23
0,1/01/2011 3:43,10547,44,15,5,3:12:45
50,27/01/2019 10:15,10548,76,7,3,19:37:55
8,6/07/2012 5:45,10549,8,23,11,4:14:37
5,18/07/2016 21:13,10550,74,12,13,3:43:41
53,8/07/2011 6:10,10551,28,30,20,15:19:02
78,2/04/2012 18:29,10552,90,2,24,0:35:26
56,12/07/2019 20:59,10553,43,9,27,23:03:24
27,14/09/2018 11:13,10554,86,28,8,0:52:14
16,28/08/2014 13:40,10555,39,29,4,2:19:05
43,29/10/2016 4:41,10556,87,28,16,0:17:48
52,18/10/2017 2:32,10557,74,25,25,12:25:39
39,24/11/2017 20:19,10558,65,23,23,21:40:13
14,28/03/2011 7:59,10559,5,19,19,10:20:23
12,15/06/2015 12:14,10560,80,18,17,23:10:47
87,3/07/2011 18:18,10561,15,17,8,8:52:30
58,17/07/2012 3:15,10562,1,29,18,14:20:47
7,18/05/2011 9:52,10563,98,20,9,17:45:40
17,10/10/2012 6:28,10564,74,24,18,5:31:23
35,3/10/2019 15:54,10565,1,19,11,0:16:54
90,16/12/2018 8:53,10566,90,11,18,3:56:17
27,4/10/2015 0:13,10567,21,1,28,16:29:15
37,28/07/2012 11:44,10568,36,5,19,2:33:14
60,14/05/2016 14:12,10569,21,3,8,0:57:48
46,2/04/2015 1:52,10570,24,2,15,11:26:58
37,16/03/2011 23:57,10571,13,24,25,12:51:39
80,21/11/2010 21:09,10572,61,13,26,14:04:45
34,29/12/2018 13:07,10573,88,8,17,13:23:03
10,20/03/2015 15:24,10574,80,4,3,1:20:48
16,1/08/2012 14:44,10575,35,21,26,1:32:19
49,7/04/2015 18:48,10576,36,7,5,10:40:54
21,15/04/2019 1:32,10577,55,14,19,18:19:01
77,17/06/2015 9:06,10578,82,13,19,0:13:11
70,30/03/2017 19:12,10579,78,15,22,15:12:26
60,18/09/2019 4:03,10580,43,2,15,6:29:01
47,3/09/2017 13:23,10581,63,4,10,9:07:46
44,16/05/2019 20:56,10582,82,18,29,20:21:28
23,17/03/2015 18:20,10583,35,14,18,2:52:51
70,5/06/2019 5:01,10584,76,9,13,18:52:06
66,4/04/2011 8:32,10585,33,4,10,14:06:54
10,6/12/2018 13:53,10586,35,12,3,22:39:17
87,24/02/2015 22:02,10587,76,12,18,5:28:55
37,26/06/2012 8:30,10588,6,9,25,8:32:24
74,31/05/2019 18:27,10589,5,12,19,8:27:11
49,14/10/2012 14:50,10590,43,29,2,15:55:32
49,7/02/2013 4:09,10591,84,6,18,22:52:50
81,7/01/2013 5:42,10592,46,2,27,11:45:21
39,23/04/2018 9:00,10593,45,29,1,13:06:55
42,1/12/2014 4:41,10594,96,24,26,23:54:07
61,1/10/2012 8:54,10595,74,13,16,10:06:20
49,2/07/2014 6:26,10596,53,1,9,8:11:36
46,13/07/2016 6:06,10597,74,20,3,13:01:22
68,21/06/2018 17:21,10598,39,19,11,0:26:33
54,29/04/2014 20:57,10599,74,4,19,17:01:54
50,7/05/2014 16:00,10600,51,10,8,13:51:21
20,28/07/2014 11:09,10601,11,24,18,18:08:13
34,22/05/2017 20:41,10602,86,25,25,23:53:02
74,2/04/2017 21:51,10603,55,13,15,18:23:48
4,29/07/2018 2:13,10604,15,14,15,4:16:19
7,11/06/2015 22:05,10605,55,23,8,14:48:40
66,18/01/2016 20:29,10606,54,18,27,15:07:37
62,1/07/2014 23:14,10607,15,2,23,6:22:55
42,30/07/2018 15:15,10608,49,20,27,21:23:05
7,30/07/2012 21:12,10609,99,19,14,23:02:06
43,19/02/2017 15:34,10610,62,30,19,21:46:30
90,7/05/2010 23:44,10611,62,28,4,13:54:24
13,27/09/2013 23:17,10612,21,12,14,14:07:24
78,25/04/2016 21:35,10613,91,16,23,1:14:49
72,7/03/2019 11:21,10614,4,18,20,11:20:05
42,22/05/2012 23:58,10615,31,1,9,0:43:23
26,28/01/2017 11:04,10616,7,19,30,14:50:29
81,15/05/2016 18:49,10617,63,6,21,22:43:42
19,11/06/2011 20:27,10618,41,17,29,18:47:25
34,30/11/2014 15:31,10619,66,16,16,11:19:45
13,26/12/2009 16:28,10620,18,17,23,9:32:25
89,18/01/2016 20:47,10621,98,19,3,10:27:15
75,17/03/2012 17:43,10622,15,2,3,10:17:45
67,22/09/2010 7:02,10623,74,8,12,0:07:56
66,19/03/2019 9:08,10624,97,30,17,19:27:28
47,29/12/2012 7:35,10625,67,11,8,1:42:59
40,5/06/2012 11:46,10626,15,12,1,5:21:21
32,13/10/2015 2:10,10627,59,6,27,6:10:08
36,6/01/2017 3:37,10628,84,19,24,12:48:43
74,24/11/2015 5:51,10629,36,28,4,20:37:11
11,19/04/2019 23:40,10630,33,10,18,20:33:51
9,27/02/2015 16:27,10631,77,20,2,0:07:39
33,27/12/2015 6:43,10632,97,7,13,17:31:44
90,16/04/2010 0:36,10633,8,11,15,3:27:18
16,20/01/2015 21:59,10634,91,2,27,10:32:08
50,2/08/2016 9:45,10635,76,14,26,13:01:17
35,24/04/2011 4:01,10636,36,14,17,23:00:13
24,7/12/2015 2:09,10637,23,3,28,4:15:38
58,21/04/2011 23:45,10638,42,10,4,10:18:37
56,1/09/2019 18:24,10639,55,2,27,1:16:31
32,12/05/2010 1:04,10640,36,24,28,19:12:54
1,4/05/2013 17:26,10641,53,2,3,18:14:31
39,7/07/2013 10:51,10642,55,30,10,10:20:17
24,3/09/2014 2:47,10643,76,14,27,17:38:55
55,5/05/2019 3:44,10644,7,21,16,12:25:46
77,23/05/2018 6:33,10645,42,1,29,21:27:54
70,23/08/2017 5:14,10646,62,7,17,12:48:56
22,21/02/2018 22:49,10647,35,26,14,18:52:25
37,10/01/2010 19:54,10648,14,2,11,21:08:56
57,9/09/2010 19:59,10649,78,15,7,2:04:01
23,27/05/2019 19:29,10650,2,12,4,15:56:53
39,15/09/2014 4:45,10651,15,22,26,7:04:16
30,24/12/2014 5:13,10652,86,1,21,19:06:52
53,6/05/2018 6:48,10653,50,11,30,19:36:49
86,23/03/2019 21:04,10654,100,5,21,9:21:42
39,1/04/2018 22:14,10655,90,3,9,14:29:02
70,3/09/2014 23:03,10656,89,5,14,14:45:14
34,9/03/2010 19:56,10657,45,27,24,14:04:19
73,13/10/2019 12:35,10658,63,23,3,2:07:07
84,24/04/2018 2:43,10659,4,3,11,4:14:53
76,6/09/2018 10:31,10660,24,17,20,17:53:49
16,2/12/2016 22:18,10661,48,22,24,8:38:49
74,8/11/2019 17:36,10662,21,17,27,22:47:33
86,2/11/2018 22:14,10663,54,19,18,23:40:35
39,28/08/2019 22:49,10664,48,12,8,5:13:20
24,17/02/2013 18:57,10665,72,24,20,13:37:22
56,19/08/2019 13:57,10666,57,14,27,18:31:30
26,29/04/2015 4:24,10667,96,3,1,23:43:47
46,24/06/2018 4:26,10668,88,17,30,0:37:38
64,29/09/2013 17:19,10669,70,30,24,7:57:11
1,21/05/2011 2:43,10670,52,26,20,23:34:58
43,24/07/2013 9:36,10671,53,10,16,22:16:20
70,2/03/2018 21:20,10672,1,6,4,18:47:52
9,13/10/2011 22:08,10673,78,27,23,23:32:48
0,28/04/2018 5:47,10674,26,25,25,23:57:08
10,10/05/2014 17:41,10675,88,28,7,6:39:17
31,13/10/2011 19:50,10676,84,12,1,14:58:49
45,4/01/2011 16:41,10677,5,11,1,15:16:34
74,3/11/2017 20:47,10678,91,30,12,19:02:44
25,11/03/2011 21:43,10679,37,17,5,2:15:07
49,13/09/2018 14:25,10680,89,19,3,11:51:52
37,5/03/2013 1:32,10681,52,24,6,0:32:07
84,17/03/2011 15:13,10682,21,11,23,20:52:45
73,28/03/2017 15:15,10683,71,13,11,11:03:04
61,9/12/2015 23:12,10684,36,6,20,5:43:54
40,20/10/2013 17:49,10685,51,5,11,16:28:35
8,11/05/2019 2:52,10686,9,23,5,7:30:29
59,15/06/2017 1:41,10687,60,25,28,22:54:29
83,5/02/2019 3:36,10688,31,8,1,1:12:17
73,9/06/2011 17:47,10689,73,10,6,0:22:19
87,30/03/2015 6:37,10690,48,2,4,6:31:25
3,16/05/2017 11:13,10691,30,26,19,16:20:53
55,7/09/2011 18:47,10692,21,24,11,12:44:04
61,11/03/2019 14:43,10693,81,27,5,9:45:45
71,25/04/2018 16:30,10694,95,4,10,7:50:34
55,1/11/2018 7:19,10695,63,30,18,3:17:07
69,25/06/2014 4:36,10696,5,30,2,2:44:06
47,22/08/2019 4:26,10697,67,15,20,3:56:49
84,3/05/2013 21:18,10698,97,22,6,11:16:29
19,22/02/2018 15:24,10699,77,17,5,13:29:49
47,29/07/2015 1:01,10700,21,24,4,16:27:01
18,1/07/2010 1:16,10701,80,21,17,11:48:31
18,5/10/2014 5:26,10702,49,29,30,21:24:31
66,28/08/2019 9:54,10703,96,3,8,0:11:08
53,4/08/2018 17:07,10704,35,7,26,1:58:46
18,17/12/2015 21:48,10705,85,25,19,10:42:58
13,30/11/2010 9:40,10706,69,29,16,18:07:49
5,17/07/2016 10:19,10707,66,14,16,0:15:32
56,11/12/2016 22:04,10708,79,15,7,5:49:50
84,23/09/2011 7:44,10709,57,23,19,8:29:26
53,1/05/2012 14:36,10710,63,30,7,14:12:46
86,30/12/2011 23:07,10711,88,30,24,23:24:39
84,17/11/2018 0:09,10712,43,3,10,21:16:19
90,24/09/2019 22:49,10713,90,11,29,19:27:44
11,25/06/2018 6:55,10714,50,26,27,22:08:08
17,30/09/2019 9:03,10715,97,18,23,18:46:28
73,29/09/2010 16:23,10716,89,2,15,6:03:17
87,29/09/2015 17:59,10717,3,15,11,11:40:27
1,12/05/2015 5:47,10718,96,8,15,9:44:02
89,24/07/2010 12:02,10719,44,21,14,10:47:24
90,11/05/2015 13:12,10720,76,4,18,9:45:49
37,21/01/2017 7:10,10721,12,8,30,16:13:36
18,6/07/2016 6:35,10722,51,15,22,18:09:59
11,5/03/2018 22:21,10723,76,25,30,19:28:47
62,1/09/2017 0:06,10724,51,27,19,7:58:04
19,12/07/2016 11:54,10725,42,10,5,4:50:36
9,8/04/2015 20:28,10726,38,6,22,8:52:48
83,28/08/2014 21:30,10727,31,20,14,7:18:01
82,29/07/2013 23:23,10728,24,8,24,19:27:16
13,4/11/2012 6:04,10729,62,28,14,19:15:12
89,23/01/2013 9:40,10730,96,30,8,20:59:30
22,14/12/2016 22:32,10731,88,6,17,2:22:42
59,7/05/2010 2:54,10732,80,17,19,19:48:59
55,16/07/2016 22:19,10733,54,25,20,9:18:28
87,8/09/2013 23:22,10734,72,22,29,22:41:32
30,9/02/2019 9:56,10735,31,17,11,13:59:00
56,16/03/2013 4:02,10736,96,5,22,12:27:50
3,9/03/2019 21:12,10737,68,2,30,0:15:01
20,3/11/2010 10:14,10738,79,11,11,10:47:44
43,26/09/2014 22:09,10739,31,25,13,14:20:03
56,28/08/2016 9:01,10740,71,25,8,20:25:29
40,14/08/2015 1:16,10741,69,12,18,8:04:24
1,13/08/2011 11:26,10742,77,7,3,2:17:54
77,10/12/2018 15:41,10743,100,22,1,19:03:21
4,15/07/2016 18:39,10744,98,20,15,15:25:36
7,2/07/2017 6:00,10745,23,25,26,15:24:04
69,12/06/2018 13:29,10746,49,4,27,3:37:09
48,29/05/2013 22:10,10747,20,4,16,22:40:19
31,6/10/2012 13:40,10748,79,4,22,3:16:55
74,22/11/2010 10:24,10749,18,10,8,9:43:40
80,18/10/2017 8:09,10750,66,1,1,17:39:18
35,27/12/2014 14:29,10751,16,3,13,1:38:41
59,11/10/2014 15:05,10752,89,26,25,17:38:15
5,19/11/2011 7:40,10753,10,1,22,2:47:01
16,7/07/2018 9:30,10754,7,22,4,12:04:17
84,27/07/2018 6:23,10755,2,21,27,8:18:51
30,24/10/2011 1:56,10756,59,25,12,15:07:20
68,16/07/2016 18:56,10757,46,29,5,0:02:28
73,29/10/2018 21:11,10758,83,19,27,19:54:47
26,3/08/2014 8:23,10759,84,16,11,7:57:00
84,24/08/2016 9:18,10760,41,13,6,18:44:07
73,20/03/2015 13:52,10761,26,3,25,22:07:28
44,28/02/2015 17:58,10762,60,3,25,15:29:56
30,19/02/2012 8:43,10763,78,28,9,15:03:54
35,14/01/2014 10:53,10764,88,30,25,21:51:26
12,20/07/2014 16:27,10765,82,12,8,10:18:37
59,10/05/2010 2:39,10766,4,8,30,18:08:43
14,14/07/2018 2:18,10767,13,7,9,5:16:34
5,3/12/2011 5:03,10768,96,15,28,9:10:12
30,10/12/2013 11:06,10769,66,25,25,1:07:44
71,13/02/2015 10:33,10770,16,25,26,18:50:08
16,30/09/2019 20:07,10771,71,15,16,15:20:57
6,18/02/2019 19:33,10772,24,25,29,21:15:05
67,10/03/2011 14:22,10773,72,26,16,21:16:29
76,12/03/2019 8:07,10774,65,26,17,16:27:48
29,19/10/2010 6:20,10775,27,13,29,8:27:41
86,23/09/2018 11:44,10776,64,27,27,7:33:21
77,22/10/2014 9:03,10777,20,4,12,14:17:42
14,2/08/2015 3:56,10778,46,5,26,5:16:18
80,26/10/2011 5:36,10779,17,14,12,13:03:54
13,22/04/2016 15:41,10780,46,28,29,21:20:25
57,22/03/2017 21:55,10781,92,1,20,13:19:44
25,18/06/2013 11:30,10782,7,11,29,14:00:18
22,9/03/2010 13:13,10783,74,28,9,20:55:25
14,2/03/2015 8:01,10784,40,29,28,17:25:31
26,5/01/2015 4:46,10785,68,5,27,10:35:15
90,16/07/2011 17:37,10786,15,3,6,8:46:08
44,23/03/2014 19:21,10787,54,27,13,17:34:49
18,6/06/2018 14:13,10788,72,7,7,13:02:10
6,18/12/2015 13:37,10789,98,23,13,11:55:34
17,9/01/2015 15:23,10790,66,13,22,9:03:39
29,11/05/2014 11:37,10791,82,23,22,7:16:00
52,6/05/2016 7:50,10792,24,30,15,18:44:18
81,15/03/2019 14:36,10793,45,27,29,2:01:42
65,6/07/2018 3:58,10794,31,8,17,10:33:56
28,8/01/2018 21:33,10795,47,28,9,5:15:39
27,24/11/2014 9:21,10796,92,16,30,13:56:45
41,19/10/2013 10:45,10797,48,17,20,1:11:35
39,1/08/2010 17:04,10798,99,7,20,14:38:57
71,4/07/2016 3:17,10799,84,18,3,15:49:06
25,15/10/2016 2:56,10800,23,25,11,19:14:40
86,29/06/2019 20:07,10801,29,18,15,2:56:49
52,28/03/2018 7:46,10802,81,13,18,21:36:24
12,31/12/2018 19:05,10803,23,18,6,15:09:10
31,10/06/2012 9:17,10804,94,9,20,1:43:13
35,31/10/2009 9:04,10805,78,15,7,3:11:38
47,2/09/2013 21:02,10806,72,21,6,0:26:54
68,26/03/2017 2:39,10807,45,24,8,1:45:31
51,14/02/2013 3:06,10808,47,16,6,9:56:54
64,6/03/2012 11:52,10809,16,16,12,11:35:30
55,7/10/2011 17:02,10810,76,28,23,6:22:30
27,1/06/2018 3:28,10811,21,14,27,10:41:45
43,1/08/2014 23:48,10812,15,9,29,8:04:10
22,19/10/2016 10:00,10813,99,19,26,0:58:35
47,15/02/2014 10:50,10814,21,2,12,6:06:36
56,11/03/2012 22:50,10815,54,4,17,7:04:57
90,14/08/2013 19:22,10816,23,8,27,16:13:28
90,5/06/2010 20:42,10817,18,30,6,13:19:30
86,14/10/2019 15:42,10818,5,14,18,11:55:23
35,16/04/2017 14:27,10819,66,8,10,14:30:51
7,20/09/2018 9:07,10820,94,16,21,15:58:00
58,28/09/2014 21:58,10821,57,27,11,8:38:54
14,13/09/2019 18:07,10822,81,28,15,19:45:01
2,4/03/2019 8:36,10823,36,11,26,10:50:00
28,21/06/2019 17:46,10824,56,25,19,7:42:11
86,19/01/2010 10:50,10825,58,27,21,7:41:12
69,12/02/2014 3:43,10826,54,24,30,14:21:43
27,29/03/2013 5:07,10827,88,26,4,13:05:15
77,6/07/2014 16:29,10828,12,2,16,16:59:49
66,29/04/2010 12:46,10829,98,14,20,21:07:11
59,5/06/2016 6:00,10830,45,18,26,3:41:44
53,24/08/2019 14:09,10831,23,19,19,11:08:11
51,22/02/2018 21:58,10832,54,17,25,0:51:39
17,9/02/2016 21:02,10833,94,5,27,0:23:24
84,23/03/2011 18:38,10834,90,5,11,20:58:13
33,12/05/2012 14:14,10835,42,25,3,21:58:55
68,5/12/2013 8:52,10836,74,23,15,2:14:33
70,15/10/2014 22:17,10837,43,6,3,21:45:32
43,8/02/2019 19:20,10838,48,14,16,9:13:19
23,25/05/2015 17:04,10839,74,2,22,14:14:56
42,12/03/2016 11:32,10840,87,22,15,8:34:21
66,31/10/2013 7:07,10841,38,4,28,4:52:31
27,15/12/2016 1:25,10842,14,17,23,19:23:54
2,21/11/2012 3:58,10843,41,10,28,6:43:14
56,27/03/2019 20:58,10844,32,6,13,12:23:52
78,25/12/2012 20:08,10845,14,24,3,3:43:27
24,11/12/2011 11:51,10846,81,7,4,10:25:07
2,29/03/2010 14:54,10847,13,10,6,6:10:58
34,21/12/2016 9:31,10848,41,13,28,18:42:40
74,3/04/2019 1:25,10849,87,22,23,8:26:14
29,23/05/2013 1:17,10850,36,20,1,5:47:41
74,19/04/2012 10:27,10851,70,13,21,5:27:24
40,11/10/2019 20:45,10852,6,24,26,15:57:28
21,19/02/2012 19:36,10853,78,3,29,5:14:31
9,28/11/2014 21:59,10854,53,14,26,14:14:01
89,11/06/2011 22:58,10855,36,19,9,18:13:00
88,14/08/2017 2:00,10856,23,26,3,6:59:28
44,20/05/2019 9:49,10857,88,13,14,15:18:00
56,20/04/2019 17:29,10858,80,15,2,23:44:22
29,2/05/2018 1:44,10859,3,24,24,4:46:04
50,11/04/2017 0:46,10860,53,21,3,2:20:36
73,26/05/2017 12:51,10861,71,13,15,14:49:34
72,17/03/2011 21:37,10862,80,1,11,6:36:50
11,29/05/2016 19:21,10863,50,23,16,0:29:56
22,3/11/2014 21:09,10864,10,23,22,5:48:12
25,2/10/2012 23:35,10865,44,14,18,16:14:39
43,3/07/2011 11:01,10866,1,23,29,23:59:27
28,7/05/2010 11:19,10867,11,13,21,4:19:48
69,12/08/2011 19:21,10868,64,17,2,3:37:27
22,13/03/2011 13:50,10869,49,18,19,9:16:50
10,5/12/2016 19:23,10870,2,17,3,19:27:15
37,17/05/2010 23:44,10871,32,16,22,13:10:28
33,14/02/2013 10:11,10872,82,17,25,8:00:14
1,1/10/2011 14:02,10873,93,23,11,15:03:07
31,26/08/2015 11:22,10874,28,27,19,23:21:28
7,25/01/2017 22:45,10875,42,20,27,19:04:17
55,3/05/2015 17:11,10876,48,6,17,13:20:42
42,6/09/2019 7:37,10877,75,16,24,21:22:26
32,16/07/2017 18:12,10878,45,14,1,13:58:03
52,18/02/2015 22:36,10879,74,24,15,17:59:28
6,17/11/2014 5:21,10880,96,20,21,13:26:31
35,7/03/2011 12:16,10881,20,18,8,0:33:13
36,24/08/2019 0:18,10882,91,15,30,1:05:24
45,25/10/2015 13:33,10883,71,27,17,21:44:08
55,6/06/2016 1:10,10884,49,20,6,15:30:05
79,7/10/2012 19:44,10885,78,18,7,1:07:12
76,7/01/2013 5:00,10886,92,29,21,17:24:05
81,22/10/2010 0:45,10887,27,4,11,2:22:21
28,9/02/2014 21:28,10888,6,17,10,15:22:23
28,22/02/2014 13:56,10889,41,12,7,12:10:25
8,7/08/2018 3:53,10890,85,27,27,2:25:48
50,3/01/2013 20:35,10891,76,14,3,16:33:15
16,16/12/2009 20:57,10892,29,13,28,16:01:56
66,10/09/2018 13:46,10893,68,21,11,11:52:07
19,6/03/2015 15:14,10894,83,15,6,6:58:23
72,20/04/2019 15:58,10895,11,2,14,9:49:18
26,23/02/2010 16:23,10896,26,14,9,19:48:56
72,13/09/2014 23:25,10897,31,22,2,21:07:59
15,4/02/2019 8:07,10898,9,25,23,10:27:22
43,28/01/2018 23:47,10899,24,4,12,21:11:48
21,19/09/2015 10:28,10900,79,16,2,19:41:25
39,9/09/2013 0:08,10901,84,8,22,3:01:11
3,26/05/2013 8:05,10902,48,24,10,14:36:35
71,23/06/2012 18:57,10903,9,18,27,23:20:05
39,24/05/2016 23:31,10904,17,12,20,4:42:59
37,14/01/2010 21:44,10905,41,11,4,7:21:54
54,18/07/2014 19:26,10906,28,20,20,1:58:47
38,13/05/2016 6:56,10907,65,22,4,13:50:38
76,10/12/2017 0:10,10908,22,28,3,22:44:32
24,14/05/2018 16:47,10909,63,5,8,6:39:22
42,8/10/2018 16:38,10910,84,30,26,8:20:27
34,21/04/2016 3:12,10911,4,2,9,22:46:12
39,10/08/2019 2:05,10912,96,28,15,10:54:02
10,10/11/2017 15:34,10913,7,18,4,7:07:13
47,16/04/2013 9:11,10914,91,3,16,10:32:21
89,21/03/2016 10:13,10915,16,17,2,10:39:18
51,6/01/2017 8:26,10916,21,20,22,4:24:37
35,6/01/2012 13:09,10917,26,26,30,5:24:52
37,17/03/2015 10:48,10918,4,9,13,8:03:11
41,12/07/2010 4:12,10919,10,27,12,12:45:21
44,4/02/2011 1:30,10920,43,10,6,20:31:46
75,23/01/2017 21:59,10921,64,22,22,22:00:11
12,6/02/2013 15:24,10922,17,25,22,8:07:30
30,3/05/2012 10:08,10923,95,5,11,20:48:06
70,22/03/2019 9:45,10924,79,29,7,0:45:40
26,27/12/2010 18:59,10925,97,5,28,3:49:55
42,21/10/2014 13:11,10926,92,24,4,18:42:13
57,7/10/2012 12:31,10927,20,27,20,1:52:00
72,11/12/2017 1:40,10928,69,21,8,4:19:10
38,6/12/2017 2:39,10929,3,12,26,0:40:10
41,28/04/2018 14:48,10930,36,8,22,5:58:08
37,19/05/2019 21:22,10931,11,29,11,14:23:56
26,27/12/2014 9:14,10932,65,6,24,15:58:20
23,9/06/2016 10:56,10933,18,2,9,11:49:52
78,14/11/2012 23:42,10934,48,27,5,19:19:21
39,30/06/2010 13:50,10935,17,10,2,13:54:13
66,8/07/2012 17:30,10936,11,1,2,22:57:16
69,28/02/2012 19:27,10937,92,24,24,1:26:25
82,15/12/2016 12:16,10938,74,29,22,4:39:13
50,24/06/2015 14:02,10939,13,16,14,20:01:18
40,18/02/2011 6:13,10940,14,3,24,14:25:53
78,11/05/2015 3:21,10941,16,20,19,13:27:30
60,4/08/2015 3:12,10942,59,18,8,11:26:57
47,15/04/2011 17:17,10943,13,2,21,8:17:31
50,23/11/2010 3:25,10944,30,29,16,10:58:32
43,16/02/2012 19:46,10945,60,3,11,21:02:12
64,30/09/2014 3:36,10946,91,1,17,18:25:56
87,5/12/2009 4:41,10947,78,26,21,11:04:59
10,13/07/2017 11:48,10948,59,9,10,10:27:26
6,21/03/2011 7:37,10949,38,11,26,3:40:08
37,21/08/2010 22:35,10950,70,28,6,6:45:43
61,12/12/2018 4:21,10951,93,20,19,3:59:20
27,27/11/2016 6:58,10952,98,3,6,14:18:49
19,27/08/2019 19:02,10953,17,7,19,21:06:00
28,5/08/2017 15:31,10954,4,5,28,19:29:56
70,15/09/2019 4:50,10955,61,23,18,15:08:42
